dim,f,p
26683,20.585878113136875,1.3483252729230812e-09
27595,20.585878113136875,1.3483252729230812e-09
17066,20.58403503033628,1.3507737877719566e-09
18128,20.58403503033628,1.3507737877719566e-09
5957,20.579159683494833,1.3572721063858123e-09
21249,20.568227575357785,1.3719574017143249e-09
21753,20.568227575357785,1.3719574017143249e-09
14990,20.555796359536938,1.3888497881954603e-09
10073,20.54102908000229,1.409187286747612e-09
18140,20.533244369114986,1.4200280861206035e-09
17077,20.533244369114986,1.4200280861206035e-09
11829,20.532850927059265,1.420578194296406e-09
2795,20.53283083115665,1.4206062979837462e-09
3830,20.53283083115665,1.4206062979837462e-09
14903,20.52579740320785,1.43047665067752e-09
24994,20.52534997684149,1.4311068627720387e-09
25795,20.52534997684149,1.4311068627720387e-09
21048,20.52025152915824,1.4383078166070658e-09
21520,20.52025152915824,1.4383078166070658e-09
1148,20.498511835449563,1.4694217509668619e-09
24835,20.48686257961228,1.4863704706083274e-09
25648,20.48686257961228,1.4863704706083274e-09
26701,20.463147847161625,1.5214804196398936e-09
27661,20.463147847161625,1.5214804196398936e-09
23318,20.460584012073085,1.5253255792999245e-09
23981,20.460584012073085,1.5253255792999245e-09
27289,20.455168223453786,1.5334800088326515e-09
26477,20.455168223453786,1.5334800088326515e-09
2502,20.437789053768608,1.559943220898154e-09
3319,20.432078963141947,1.5687373262939662e-09
14548,20.431794691416467,1.5691764271052268e-09
17260,20.39376500420554,1.629041843172033e-09
18276,20.39376500420554,1.629041843172033e-09
15376,20.385918401428377,1.6416754089100525e-09
14788,20.37549645678127,1.6586071852714665e-09
26891,20.362745013257772,1.6795614379443045e-09
27797,20.362745013257772,1.6795614379443045e-09
17790,20.3612442318077,1.6820450104714771e-09
18802,20.3612442318077,1.6820450104714771e-09
10202,20.358906494453144,1.6859209451966275e-09
9491,20.358906494453144,1.6859209451966275e-09
28005,20.356995121126293,1.68909661519559e-09
28052,20.356995121126293,1.68909661519559e-09
28110,20.356995121126293,1.68909661519559e-09
26470,20.354263959067996,1.6936447224764676e-09
27381,20.354263959067996,1.6936447224764676e-09
13004,20.351317420621346,1.6985652330301904e-09
20660,20.349795728291465,1.701111950821368e-09
20250,20.349795728291465,1.701111950821368e-09
22009,20.338997441295035,1.719294168368079e-09
22609,20.338997441295035,1.719294168368079e-09
18198,20.333265875561512,1.7290238933198034e-09
17175,20.333265875561512,1.7290238933198034e-09
6286,20.329325599273016,1.7357447259731636e-09
24738,20.326258555031437,1.740994198390875e-09
25546,20.326258555031437,1.740994198390875e-09
16460,20.323914492864805,1.7450169430050676e-09
28021,20.307958207688582,1.7726484874176145e-09
28140,20.307958207688582,1.7726484874176145e-09
28078,20.307958207688582,1.7726484874176145e-09
9076,20.30653660217088,1.7751314280382035e-09
9770,20.30653660217088,1.7751314280382035e-09
12651,20.29271148234903,1.7994602895599004e-09
1223,20.290049956052915,1.8041820946645454e-09
10995,20.276031359918488,1.8292578614178543e-09
9774,20.27095694312926,1.8384204506591131e-09
18796,20.25626178106894,1.8652146011570638e-09
17783,20.25626178106894,1.8652146011570638e-09
4530,20.252633729982012,1.8718896764552445e-09
3509,20.252633729982012,1.8718896764552445e-09
4304,20.251502663258,1.873975555560658e-09
3305,20.251502663258,1.873975555560658e-09
15211,20.240703152879366,1.8940091962153947e-09
2141,20.22383660781737,1.925727127814296e-09
13505,20.21880523620687,1.9352912762740325e-09
6602,20.191805988071962,1.987432111199848e-09
6195,20.191805988071962,1.987432111199848e-09
12489,20.179889516816495,2.010890117091001e-09
13394,20.179889516816495,2.010890117091001e-09
9162,20.170677651440954,2.0292137349394608e-09
27262,20.16327317464741,2.044063282702054e-09
26334,20.16327317464741,2.044063282702054e-09
22939,20.157215412299497,2.0562928634538993e-09
22355,20.157215412299497,2.0562928634538993e-09
7862,20.153190155810417,2.064459631599309e-09
14438,20.146713886202825,2.0776673954884315e-09
4406,20.146662371900888,2.0777727925162257e-09
16297,20.14612046932482,2.0788818364584486e-09
25038,20.128730107182424,2.1147888176348867e-09
25884,20.128730107182424,2.1147888176348867e-09
1345,20.126917100850182,2.118567790579049e-09
26202,20.105856698738098,2.1629637794235048e-09
27119,20.105856698738098,2.1629637794235048e-09
14704,20.099888356877383,2.175713707947559e-09
12668,20.0959760780951,2.184112135232882e-09
9786,20.089500564156655,2.198084370755937e-09
9048,20.089500564156655,2.198084370755937e-09
9064,20.07821591450028,2.2226474030710734e-09
9803,20.07821591450028,2.2226474030710734e-09
17172,20.055456150059033,2.2730269476718173e-09
18118,20.055456150059033,2.2730269476718173e-09
26237,20.053681104016597,2.2770037837708837e-09
27145,20.053681104016597,2.2770037837708837e-09
20607,20.05078308914782,2.2835115036461416e-09
20201,20.05078308914782,2.2835115036461416e-09
24761,20.044559409358303,2.2975502442095466e-09
25588,20.044559409358303,2.2975502442095466e-09
12699,20.044132776961412,2.298515755371075e-09
24873,20.041227399597947,2.305101717789705e-09
25673,20.041227399597947,2.305101717789705e-09
11630,20.03853570740746,2.311220146578837e-09
13362,20.03545091314089,2.3182521163755715e-09
9358,20.02489834305294,2.3424696212970693e-09
14641,20.02188934741886,2.3494213572930264e-09
22147,20.02154205219741,2.3502250474664187e-09
22753,20.02154205219741,2.3502250474664187e-09
15819,20.019046982993316,2.3560070844009833e-09
23940,20.013302782402786,2.369372782962106e-09
23283,20.013302782402786,2.369372782962106e-09
24090,20.000113601395682,2.4003494311874174e-09
23379,20.000113601395682,2.4003494311874174e-09
14780,19.991988182497224,2.4196345430186284e-09
25537,19.990657133082298,2.422808443573224e-09
24721,19.990657133082298,2.422808443573224e-09
14871,19.989559531866057,2.4254288187992697e-09
9079,19.977038173929966,2.4555233654545707e-09
10069,19.969744706941384,2.4732248371405168e-09
16474,19.967211216875487,2.479403534576312e-09
3506,19.965472814159003,2.483652100292126e-09
3042,19.959673465873546,2.497878170142629e-09
13993,19.948386134120977,2.52580075753693e-09
14231,19.948386134120977,2.52580075753693e-09
14113,19.948386134120977,2.52580075753693e-09
4943,19.945307218284945,2.5334714551748642e-09
21296,19.933758048586284,2.5624529511374053e-09
21778,19.933758048586284,2.5624529511374053e-09
25639,19.925265804915515,2.5839748627444313e-09
24856,19.925265804915515,2.5839748627444313e-09
24446,19.921995139527528,2.5923118866392285e-09
23737,19.921995139527528,2.5923118866392285e-09
10061,19.919753896944428,2.5980404195732506e-09
23400,19.912237919583795,2.6173436177024144e-09
24020,19.912237919583795,2.6173436177024144e-09
16929,19.91142292333913,2.619445369975891e-09
24253,19.910450546457525,2.6219551930288093e-09
23529,19.910450546457525,2.6219551930288093e-09
25052,19.908654775869167,2.6265966234823425e-09
25902,19.908654775869167,2.6265966234823425e-09
11627,19.899962565408938,2.649179396784459e-09
17605,19.898155976456156,2.6538973346887203e-09
18608,19.898155976456156,2.6538973346887203e-09
26243,19.86353131939686,2.7459628488686233e-09
27195,19.86353131939686,2.7459628488686233e-09
5416,19.859152113942365,2.757832403276407e-09
5733,19.859152113942365,2.757832403276407e-09
10133,19.855852714658987,2.766809116680083e-09
2734,19.850957166045212,2.78018240294664e-09
25535,19.838595217666153,2.8142404550617255e-09
24734,19.838595217666153,2.8142404550617255e-09
23617,19.83694262757803,2.8188249881176187e-09
24321,19.83694262757803,2.8188249881176187e-09
14697,19.82830064343345,2.8429211679961723e-09
27355,19.82638158852967,2.8482999188348795e-09
26445,19.82638158852967,2.8482999188348795e-09
20119,19.824073387263677,2.854782867149379e-09
19815,19.824073387263677,2.854782867149379e-09
7685,19.817876170277117,2.8722618729490863e-09
8864,19.811867875906298,2.8893102776616822e-09
4410,19.791472937813115,2.947939375393113e-09
13454,19.784675540673277,2.967743129002298e-09
17291,19.777613774229074,2.9884581262794462e-09
18309,19.777613774229074,2.9884581262794462e-09
9987,19.776855837079996,2.9906900415083067e-09
9275,19.776855837079996,2.9906900415083067e-09
3818,19.764098214213625,3.02850905407994e-09
3486,19.742931497899285,3.0923149289998024e-09
10812,19.72143185658919,3.158501791869018e-09
4527,19.709351301373403,3.196312097333789e-09
12462,19.707616336577768,3.2017793464111217e-09
13382,19.707616336577768,3.2017793464111217e-09
18792,19.691013802906742,3.254573131326468e-09
17778,19.691013802906742,3.254573131326468e-09
24420,19.687020841422022,3.2673996208456798e-09
23724,19.687020841422022,3.2673996208456798e-09
8456,19.685493448896512,3.272319391373049e-09
7859,19.685493448896512,3.272319391373049e-09
23421,19.671868760989877,3.3165341822011296e-09
24105,19.671868760989877,3.3165341822011296e-09
6639,19.670468865632742,3.3211108530337736e-09
16609,19.66886340132363,3.326367370755655e-09
18200,19.654632506981773,3.3733268549108276e-09
17177,19.654632506981773,3.3733268549108276e-09
22064,19.653978100808146,3.3755021666528977e-09
22626,19.653978100808146,3.3755021666528977e-09
27139,19.641367107447223,3.417697652536887e-09
26234,19.641367107447223,3.417697652536887e-09
7304,19.641314368804956,3.417875216094802e-09
4465,19.637348737018268,3.4312534195655652e-09
3399,19.637348737018268,3.4312534195655652e-09
11696,19.62459380732285,3.474639014653553e-09
11298,19.622982999053757,3.4801570428959152e-09
10455,19.622982999053757,3.4801570428959152e-09
26784,19.616570253457734,3.5022118079730994e-09
27711,19.616570253457734,3.5022118079730994e-09
13488,19.59102702704879,3.591457263084789e-09
12529,19.59102702704879,3.591457263084789e-09
14630,19.586939093433088,3.605949871100246e-09
16482,19.578310501694055,3.6367325257583498e-09
17093,19.575698911937653,3.6461011600009126e-09
18097,19.575698911937653,3.6461011600009126e-09
13756,19.573546334940232,3.653841319858585e-09
23494,19.570526513952395,3.664727608829778e-09
24205,19.570526513952395,3.664727608829778e-09
20417,19.565400426697053,3.683281239018073e-09
20843,19.565400426697053,3.683281239018073e-09
6229,19.564838468859246,3.685320927870253e-09
6655,19.564838468859246,3.685320927870253e-09
9710,19.564357799461394,3.6870664681540703e-09
27120,19.55470036227933,3.722313081253803e-09
26215,19.55470036227933,3.722313081253803e-09
13033,19.536948489825225,3.787983782309186e-09
13363,19.531687200935934,3.80766905901287e-09
14795,19.524738739846487,3.833823919269783e-09
28090,19.522977567833355,3.840481699319854e-09
645,19.506834704786833,3.902048409512908e-09
2760,19.48899807454194,3.971224204295727e-09
11775,19.483956255776693,3.990999442039237e-09
10947,19.483956255776693,3.990999442039237e-09
25088,19.476673065215685,4.019740016957306e-09
25872,19.476673065215685,4.019740016957306e-09
7812,19.476121481886544,4.021925067203799e-09
14814,19.475246766561384,4.025392614674331e-09
25500,19.457777031267614,4.095276168694451e-09
24657,19.457777031267614,4.095276168694451e-09
3332,19.454805755255965,4.107282296768995e-09
12453,19.43539269734027,4.1865968813580376e-09
2830,19.424479124731388,4.231856899652265e-09
3834,19.424479124731388,4.231856899652265e-09
24628,19.411017816010926,4.2883577659584986e-09
25433,19.411017816010926,4.2883577659584986e-09
25448,19.399835364022792,4.335867263889604e-09
24702,19.399835364022792,4.335867263889604e-09
21027,19.39829097115849,4.34247000144856e-09
21560,19.39829097115849,4.34247000144856e-09
1757,19.39820651080311,4.342831384578425e-09
2066,19.39820651080311,4.342831384578425e-09
18399,19.398043510873684,4.34352890250315e-09
17330,19.398043510873684,4.34352890250315e-09
17292,19.393073960282297,4.364848768367503e-09
18310,19.393073960282297,4.364848768367503e-09
2267,19.388421553640505,4.384902961176998e-09
17116,19.371564035356993,4.458342753638105e-09
18063,19.371564035356993,4.458342753638105e-09
28010,19.365787533686774,4.483790227552521e-09
22638,19.363022652657715,4.4960218666732436e-09
22057,19.363022652657715,4.4960218666732436e-09
13542,19.363007300848686,4.496089875133656e-09
12623,19.363007300848686,4.496089875133656e-09
15404,19.34204371573658,4.589925713349728e-09
20000,19.340878963046553,4.595196402460559e-09
19718,19.340878963046553,4.595196402460559e-09
9354,19.33212397944973,4.635008440341124e-09
8411,19.300684687544603,4.780841028095036e-09
27350,19.28274000927272,4.8661275515691696e-09
26439,19.28274000927272,4.8661275515691696e-09
27188,19.274795148011734,4.904372169689774e-09
26284,19.274795148011734,4.904372169689774e-09
24724,19.26610219375171,4.9465626411318206e-09
25544,19.26610219375171,4.9465626411318206e-09
13443,19.26226074816547,4.96532228884036e-09
25121,19.25078669077472,5.021780706668266e-09
25958,19.25078669077472,5.021780706668266e-09
2793,19.246137360545305,5.044840361151442e-09
7162,19.226413700653872,5.1438495806803056e-09
18249,19.211015125139717,5.2224974939122155e-09
17222,19.211015125139717,5.2224974939122155e-09
18441,19.208245950818235,5.2367681341330005e-09
17326,19.208245950818235,5.2367681341330005e-09
18798,19.20361932900871,5.260698051000318e-09
17786,19.20361932900871,5.260698051000318e-09
4408,19.203185206847834,5.262949035559815e-09
3435,19.203185206847834,5.262949035559815e-09
20663,19.200624650242116,5.276245505509457e-09
20259,19.200624650242116,5.276245505509457e-09
7553,19.182989351394138,5.3687398276123275e-09
17204,19.173870778845853,5.4171999434442874e-09
18245,19.173870778845853,5.4171999434442874e-09
6706,19.17343392934355,5.419532511298629e-09
6291,19.17343392934355,5.419532511298629e-09
21587,19.165451375217668,5.4623329745199956e-09
21078,19.165451375217668,5.4623329745199956e-09
16325,19.16074951669053,5.487701301881503e-09
15929,19.16074951669053,5.487701301881503e-09
27643,19.158317563836132,5.500868848917791e-09
26687,19.158317563836132,5.500868848917791e-09
14993,19.15470734638537,5.520474315097665e-09
16935,19.14339045771909,5.582385569957771e-09
8990,19.142607392028793,5.5866950988974454e-09
7137,19.13691447327304,5.618125797389466e-09
12491,19.122870371926297,5.696422371085219e-09
13398,19.122870371926297,5.696422371085219e-09
23387,19.12012437035782,5.7118586284980725e-09
24100,19.12012437035782,5.7118586284980725e-09
12024,19.10604724488233,5.7916510116291985e-09
6790,19.10544101734384,5.795112192208444e-09
3523,19.101568774109545,5.81726917445327e-09
17118,19.091600008589616,5.874701327387478e-09
18065,19.091600008589616,5.874701327387478e-09
4841,19.065191961959453,6.029601255392516e-09
25429,19.06207104646715,6.0481754084957275e-09
24625,19.06207104646715,6.0481754084957275e-09
12007,19.05642270649864,6.081937267135195e-09
12924,19.048131215684812,6.131839997188554e-09
6773,19.01924461380041,6.30891782678923e-09
6362,19.01924461380041,6.30891782678923e-09
24667,19.012820544270173,6.348988506490957e-09
25510,19.012820544270173,6.348988506490957e-09
217,19.004093885852374,6.403830095365422e-09
115,19.004093885852374,6.403830095365422e-09
552,18.985180691653913,6.524320317553778e-09
12540,18.97719985858676,6.575842019389433e-09
13020,18.976345877259,6.581379108515278e-09
12063,18.976345877259,6.581379108515278e-09
788,18.971098702377617,6.615503579198737e-09
16959,18.964908513303087,6.655988584823223e-09
23565,18.96075470373458,6.683294204820192e-09
24255,18.96075470373458,6.683294204820192e-09
14943,18.959654521196775,6.690545160658281e-09
19597,18.95704877489965,6.707750232977595e-09
19899,18.95704877489965,6.707750232977595e-09
949,18.956175387202084,6.713526889215969e-09
26101,18.944550496413303,6.790890669934593e-09
25299,18.944550496413303,6.790890669934593e-09
2870,18.941831372314024,6.809114846509721e-09
3928,18.941831372314024,6.809114846509721e-09
8237,18.932906700976826,6.869274645662216e-09
3953,18.93025001332236,6.887285486548849e-09
2892,18.93025001332236,6.887285486548849e-09
8752,18.927039892576293,6.9091113553494034e-09
11213,18.923622992439686,6.932419190598879e-09
12446,18.923195326999316,6.935341977050879e-09
